Time,Position-x,Position-y,Position-z,Orientation-x,Orientation-y,Orientation-w,Orientation-z
340.5,-7.475140255612748,5.601782468979184,0.0,0.0,0.0,0.433233022606043,-0.9012819470751824
340.696,-7.504032270466132,5.563777710671007,0.0,0.0,0.0,0.45633846213171586,-0.8898062755337593
340.789,-7.517103512327917,5.545164764400482,0.0,0.0,0.0,0.4668939523239473,-0.8843133139805844
340.992,-7.544193771614051,5.503375291141713,0.0,0.0,0.0,0.48878616036273775,-0.8724036275932443
341.193,-7.568670662143174,5.461058095215052,0.0,0.0,0.0,0.511554270984944,-0.8592509690637902
341.294,-7.580028228944432,5.439524722373134,0.0,0.0,0.0,0.5218747767996239,-0.8530221083537887
341.496,-7.60117613661341,5.395689211227154,0.0,0.0,0.0,0.5428629877370748,-0.8398212765494671
341.699,-7.620169583169996,5.350701801038153,0.0,0.0,0.0,0.562231825228064,-0.8269796700649416
341.798,-7.628784009902809,5.328228621565413,0.0,0.0,0.0,0.5720035088381016,-0.8202511724325054
341.998,-7.644796507303539,5.281419441732401,0.0,0.0,0.0,0.5917004619293932,-0.8061579022453
342.193,-7.658210832207041,5.235258131946997,0.0,0.0,0.0,0.6103267862716301,-0.792149742131716
342.296,-7.6644192024230655,5.210598712194728,0.0,0.0,0.0,0.6199717255239996,-0.7846241517763741
342.497,-7.675266168422705,5.162355935799871,0.0,0.0,0.0,0.6296427105241166,-0.776884841584545
342.698,-7.684634432084644,5.113985952926799,0.0,0.0,0.0,0.6453419855633866,-0.7638937895212303
342.899,-7.692211969877506,5.064911704693931,0.0,0.0,0.0,0.6557138007324005,-0.7550095439986635
342.991,-7.6952681054419,5.042450366413743,0.0,0.0,0.0,0.6601447507847685,-0.7511384080256553
343.195,-7.701083563220194,4.99261300128992,0.0,0.0,0.0,0.668980465492119,-0.7432799854630473
343.399,-7.705834884345187,4.94190654655889,0.0,0.0,0.0,0.678250602535304,-0.734830674482562
343.492,-7.707575665263745,4.9186462931247785,0.0,0.0,0.0,0.6825725973173772,-0.7308177949334633
